[DEBUG] Building metrics for mode B: sol has 15 routes
[DEBUG] Calculated ride_time=59.92232077977359 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=24.80711791005057 for stop_idx=10, stops_count=10
[DEBUG] Calculated ride_time=21.618154209699185 for stop_idx=11, stops_count=9
[DEBUG] Calculated ride_time=20.675648438863618 for stop_idx=12, stops_count=8
[DEBUG] Calculated ride_time=16.95366569820959 for stop_idx=13, stops_count=7
[DEBUG] Calculated ride_time=15.503304876098557 for stop_idx=14, stops_count=6
[DEBUG] Calculated ride_time=13.975164451539927 for stop_idx=15, stops_count=5
[DEBUG] Calculated ride_time=13.131027001446911 for stop_idx=16, stops_count=4
[DEBUG] Calculated ride_time=9.3358399290775 for stop_idx=17, stops_count=3
[DEBUG] Calculated ride_time=4.4563136931739695 for stop_idx=18, stops_count=2
[DEBUG] Calculated ride_time=59.92460841513969 for stop_idx=1, stops_count=18
[DEBUG] Calculated ride_time=55.56437540734217 for stop_idx=2, stops_count=17
[DEBUG] Calculated ride_time=49.518155134724715 for stop_idx=3, stops_count=16
[DEBUG] Calculated ride_time=48.712907485855496 for stop_idx=4, stops_count=15
[DEBUG] Calculated ride_time=46.432135025848076 for stop_idx=5, stops_count=14
[DEBUG] Calculated ride_time=41.44508992773758 for stop_idx=6, stops_count=13
[DEBUG] Calculated ride_time=40.52088523983086 for stop_idx=7, stops_count=12
[DEBUG] Calculated ride_time=40.08394688490466 for stop_idx=8, stops_count=11
[DEBUG] Calculated ride_time=38.00906160784676 for stop_idx=9, stops_count=10
[DEBUG] Calculated ride_time=37.07799401384173 for stop_idx=10, stops_count=9
[DEBUG] Calculated ride_time=30.272278799677174 for stop_idx=11, stops_count=8
[DEBUG] Calculated ride_time=26.616637484640208 for stop_idx=12, stops_count=7
[DEBUG] Calculated ride_time=24.21462035022919 for stop_idx=13, stops_count=6
[DEBUG] Calculated ride_time=21.65246874019077 for stop_idx=14, stops_count=5
[DEBUG] Calculated ride_time=18.937045560623265 for stop_idx=15, stops_count=4
[DEBUG] Calculated ride_time=11.586873129325541 for stop_idx=16, stops_count=3
[DEBUG] Calculated ride_time=11.177386398792615 for stop_idx=17, stops_count=2
[DEBUG] Calculated ride_time=58.39875562594717 for stop_idx=1, stops_count=21
[DEBUG] Calculated ride_time=57.33958045144022 for stop_idx=2, stops_count=20
[DEBUG] Calculated ride_time=54.704224509686405 for stop_idx=3, stops_count=19
[DEBUG] Calculated ride_time=51.75317488741001 for stop_idx=4, stops_count=18
[DEBUG] Calculated ride_time=48.94395865783217 for stop_idx=5, stops_count=17
[DEBUG] Calculated ride_time=41.02416502037412 for stop_idx=6, stops_count=16
[DEBUG] Calculated ride_time=40.3767642117662 for stop_idx=7, stops_count=15
[DEBUG] Calculated ride_time=37.04825475408236 for stop_idx=8, stops_count=14
[DEBUG] Calculated ride_time=36.32536197839294 for stop_idx=9, stops_count=13
[DEBUG] Calculated ride_time=23.960692824591455 for stop_idx=10, stops_count=12
[DEBUG] Calculated ride_time=22.84203913056575 for stop_idx=11, stops_count=11
[DEBUG] Calculated ride_time=22.265555018307108 for stop_idx=12, stops_count=10
[DEBUG] Calculated ride_time=22.13973507317129 for stop_idx=13, stops_count=9
[DEBUG] Calculated ride_time=21.24526964502395 for stop_idx=14, stops_count=8
[DEBUG] Calculated ride_time=12.241136844031779 for stop_idx=15, stops_count=7
[DEBUG] Calculated ride_time=11.60288657688828 for stop_idx=16, stops_count=6
[DEBUG] Calculated ride_time=7.995285604539538 for stop_idx=17, stops_count=5
[DEBUG] Calculated ride_time=6.695908716591482 for stop_idx=18, stops_count=4
[DEBUG] Calculated ride_time=4.570695461479255 for stop_idx=19, stops_count=3
[DEBUG] Calculated ride_time=4.035388785810514 for stop_idx=20, stops_count=2
[DEBUG] Calculated ride_time=59.98408693465844 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=56.6166876757508 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=56.451977929391184 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=54.31532649744843 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=50.69628734826916 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=47.22365686252066 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=45.85107564285722 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=38.89208885916358 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=36.796614863810724 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=31.814145036432436 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=30.97458285707163 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=21.24984491575616 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=13.387242162450754 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=59.17426401505701 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=56.383348868408014 for stop_idx=2, stops_count=16
[DEBUG] Calculated ride_time=55.710784070772924 for stop_idx=3, stops_count=15
[DEBUG] Calculated ride_time=52.736858094835476 for stop_idx=4, stops_count=14
[DEBUG] Calculated ride_time=47.257971393012234 for stop_idx=5, stops_count=13
[DEBUG] Calculated ride_time=44.90170696592333 for stop_idx=6, stops_count=12
[DEBUG] Calculated ride_time=44.128486212179595 for stop_idx=7, stops_count=11
[DEBUG] Calculated ride_time=43.11735138036086 for stop_idx=8, stops_count=10
[DEBUG] Calculated ride_time=40.456831449579894 for stop_idx=9, stops_count=9
[DEBUG] Calculated ride_time=33.60536352809323 for stop_idx=10, stops_count=8
[DEBUG] Calculated ride_time=33.01972887437016 for stop_idx=11, stops_count=7
[DEBUG] Calculated ride_time=27.177108149336114 for stop_idx=12, stops_count=6
[DEBUG] Calculated ride_time=19.87955133145882 for stop_idx=13, stops_count=5
[DEBUG] Calculated ride_time=8.022737228932808 for stop_idx=14, stops_count=4
[DEBUG] Calculated ride_time=6.462569909248697 for stop_idx=15, stops_count=3
[DEBUG] Calculated ride_time=4.705665948079494 for stop_idx=16, stops_count=2
[DEBUG] Calculated ride_time=60.38671075909305 for stop_idx=1, stops_count=15
[DEBUG] Calculated ride_time=58.98667791503634 for stop_idx=2, stops_count=14
[DEBUG] Calculated ride_time=54.94900149385972 for stop_idx=3, stops_count=13
[DEBUG] Calculated ride_time=44.3275104890308 for stop_idx=4, stops_count=12
[DEBUG] Calculated ride_time=41.67385346434815 for stop_idx=5, stops_count=11
[DEBUG] Calculated ride_time=36.93387298577707 for stop_idx=6, stops_count=10
[DEBUG] Calculated ride_time=25.16856429789528 for stop_idx=7, stops_count=9
[DEBUG] Calculated ride_time=23.610684613577277 for stop_idx=8, stops_count=8
[DEBUG] Calculated ride_time=22.126009260974655 for stop_idx=9, stops_count=7
[DEBUG] Calculated ride_time=15.331732223640627 for stop_idx=10, stops_count=6
[DEBUG] Calculated ride_time=11.872827550088758 for stop_idx=11, stops_count=5
[DEBUG] Calculated ride_time=10.193703191367149 for stop_idx=12, stops_count=4
[DEBUG] Calculated ride_time=5.366792568884051 for stop_idx=13, stops_count=3
[DEBUG] Calculated ride_time=4.078853857766523 for stop_idx=14, stops_count=2
[DEBUG] Calculated ride_time=59.28635814799619 for stop_idx=1, stops_count=12
[DEBUG] Calculated ride_time=57.431085866084445 for stop_idx=2, stops_count=11
[DEBUG] Calculated ride_time=54.791154653598426 for stop_idx=3, stops_count=10
[DEBUG] Calculated ride_time=52.93130710095446 for stop_idx=4, stops_count=9
[DEBUG] Calculated ride_time=39.42968317019842 for stop_idx=5, stops_count=8
[DEBUG] Calculated ride_time=33.82726415860548 for stop_idx=6, stops_count=7
[DEBUG] Calculated ride_time=32.48670983406752 for stop_idx=7, stops_count=6
[DEBUG] Calculated ride_time=31.450411013221625 for stop_idx=8, stops_count=5
[DEBUG] Calculated ride_time=26.05845445531041 for stop_idx=9, stops_count=4
[DEBUG] Calculated ride_time=13.579403533203635 for stop_idx=10, stops_count=3
[DEBUG] Calculated ride_time=4.781157915160983 for stop_idx=11, stops_count=2
[DEBUG] Calculated ride_time=59.00040372723297 for stop_idx=1, stops_count=11
[DEBUG] Calculated ride_time=57.24807503679598 for stop_idx=2, stops_count=10
[DEBUG] Calculated ride_time=54.125452762061656 for stop_idx=3, stops_count=9
[DEBUG] Calculated ride_time=43.43533269624956 for stop_idx=4, stops_count=8
[DEBUG] Calculated ride_time=39.62184454095131 for stop_idx=5, stops_count=7
[DEBUG] Calculated ride_time=18.9919488094098 for stop_idx=6, stops_count=6
[DEBUG] Calculated ride_time=12.334929894042116 for stop_idx=7, stops_count=5
[DEBUG] Calculated ride_time=9.68356050472557 for stop_idx=8, stops_count=4
[DEBUG] Calculated ride_time=7.864890388671512 for stop_idx=9, stops_count=3
[DEBUG] Calculated ride_time=5.003058545673239 for stop_idx=10, stops_count=2
[DEBUG] Calculated ride_time=59.09877204797552 for stop_idx=1, stops_count=18
[DEBUG] Calculated ride_time=58.87229614673105 for stop_idx=2, stops_count=17
[DEBUG] Calculated ride_time=55.9807250439734 for stop_idx=3, stops_count=16
[DEBUG] Calculated ride_time=52.42116441431289 for stop_idx=4, stops_count=15
[DEBUG] Calculated ride_time=51.732586169115066 for stop_idx=5, stops_count=14
[DEBUG] Calculated ride_time=47.48673492962283 for stop_idx=6, stops_count=13
[DEBUG] Calculated ride_time=38.85777432867199 for stop_idx=7, stops_count=12
[DEBUG] Calculated ride_time=33.87759213665981 for stop_idx=8, stops_count=11
[DEBUG] Calculated ride_time=23.917227752635448 for stop_idx=9, stops_count=10
[DEBUG] Calculated ride_time=22.67961701957224 for stop_idx=10, stops_count=9
[DEBUG] Calculated ride_time=18.808937980121343 for stop_idx=11, stops_count=8
[DEBUG] Calculated ride_time=16.205608933493018 for stop_idx=12, stops_count=7
[DEBUG] Calculated ride_time=13.165341531938495 for stop_idx=13, stops_count=6
[DEBUG] Calculated ride_time=9.145966193690722 for stop_idx=14, stops_count=5
[DEBUG] Calculated ride_time=6.83087920319172 for stop_idx=15, stops_count=4
[DEBUG] Calculated ride_time=5.295875872534773 for stop_idx=16, stops_count=3
[DEBUG] Calculated ride_time=4.463176599272286 for stop_idx=17, stops_count=2
[DEBUG] Calculated ride_time=58.42620725034045 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=57.0902281965347 for stop_idx=2, stops_count=16
[DEBUG] Calculated ride_time=39.62413217631741 for stop_idx=3, stops_count=15
[DEBUG] Calculated ride_time=37.21753977117418 for stop_idx=4, stops_count=14
[DEBUG] Calculated ride_time=33.39947634514371 for stop_idx=5, stops_count=13
[DEBUG] Calculated ride_time=31.395507764435088 for stop_idx=6, stops_count=12
[DEBUG] Calculated ride_time=31.235373288807686 for stop_idx=7, stops_count=11
[DEBUG] Calculated ride_time=27.52482872498419 for stop_idx=8, stops_count=10
[DEBUG] Calculated ride_time=27.23887430422097 for stop_idx=9, stops_count=9
[DEBUG] Calculated ride_time=24.482273688063557 for stop_idx=10, stops_count=8
[DEBUG] Calculated ride_time=21.89724572436408 for stop_idx=11, stops_count=7
[DEBUG] Calculated ride_time=19.36712100945114 for stop_idx=12, stops_count=6
[DEBUG] Calculated ride_time=19.046852058196336 for stop_idx=13, stops_count=5
[DEBUG] Calculated ride_time=15.208199913870915 for stop_idx=14, stops_count=4
[DEBUG] Calculated ride_time=14.766686288212508 for stop_idx=15, stops_count=3
[DEBUG] Calculated ride_time=10.429329634076039 for stop_idx=16, stops_count=2
[DEBUG] Calculated ride_time=69.86667171623522 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=64.81557282787375 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=61.42758485067117 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=60.9220174347618 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=58.06933613322794 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=52.261029938685475 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=45.466752901351455 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=44.02325498533874 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=29.741547394740643 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=26.48166699803997 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=23.89206376360828 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=20.6276080961754 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=19.30764248993239 for stop_idx=13, stops_count=2
