[DEBUG] Building metrics for mode B: sol has 15 routes
[DEBUG] Calculated ride_time=59.04386879918898 for stop_idx=1, stops_count=13
[DEBUG] Calculated ride_time=34.38087191720307 for stop_idx=14, stops_count=8
[DEBUG] Calculated ride_time=31.333741609550238 for stop_idx=15, stops_count=7
[DEBUG] Calculated ride_time=27.01926130907482 for stop_idx=16, stops_count=6
[DEBUG] Calculated ride_time=14.972573471162027 for stop_idx=17, stops_count=5
[DEBUG] Calculated ride_time=11.726418886657992 for stop_idx=18, stops_count=4
[DEBUG] Calculated ride_time=8.30640401432992 for stop_idx=19, stops_count=3
[DEBUG] Calculated ride_time=6.341325234845094 for stop_idx=20, stops_count=2
[DEBUG] Calculated ride_time=59.75303576268177 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=59.03014298699237 for stop_idx=2, stops_count=16
[DEBUG] Calculated ride_time=56.90950500261234 for stop_idx=3, stops_count=15
[DEBUG] Calculated ride_time=55.52319797075227 for stop_idx=4, stops_count=14
[DEBUG] Calculated ride_time=55.113711240219345 for stop_idx=5, stops_count=13
[DEBUG] Calculated ride_time=48.00374052236272 for stop_idx=6, stops_count=12
[DEBUG] Calculated ride_time=46.791293778326676 for stop_idx=7, stops_count=11
[DEBUG] Calculated ride_time=42.289227377830585 for stop_idx=8, stops_count=10
[DEBUG] Calculated ride_time=36.25215764667756 for stop_idx=9, stops_count=9
[DEBUG] Calculated ride_time=23.953829918493135 for stop_idx=10, stops_count=8
[DEBUG] Calculated ride_time=22.617850864687384 for stop_idx=11, stops_count=7
[DEBUG] Calculated ride_time=20.554403764460012 for stop_idx=12, stops_count=6
[DEBUG] Calculated ride_time=18.2736313044526 for stop_idx=13, stops_count=5
[DEBUG] Calculated ride_time=16.73405270306344 for stop_idx=14, stops_count=4
[DEBUG] Calculated ride_time=14.807863724802411 for stop_idx=15, stops_count=3
[DEBUG] Calculated ride_time=12.282314280621682 for stop_idx=16, stops_count=2
[DEBUG] Calculated ride_time=58.20201898446207 for stop_idx=1, stops_count=16
[DEBUG] Calculated ride_time=56.964408251398865 for stop_idx=2, stops_count=15
[DEBUG] Calculated ride_time=51.833242125223705 for stop_idx=3, stops_count=14
[DEBUG] Calculated ride_time=48.76323546390981 for stop_idx=4, stops_count=13
[DEBUG] Calculated ride_time=46.13931769898653 for stop_idx=5, stops_count=12
[DEBUG] Calculated ride_time=34.52728058063383 for stop_idx=6, stops_count=11
[DEBUG] Calculated ride_time=32.9968525207091 for stop_idx=7, stops_count=10
[DEBUG] Calculated ride_time=27.3715571554551 for stop_idx=8, stops_count=9
[DEBUG] Calculated ride_time=26.065317361408727 for stop_idx=9, stops_count=8
[DEBUG] Calculated ride_time=23.01132414765757 for stop_idx=10, stops_count=7
[DEBUG] Calculated ride_time=15.075517062636784 for stop_idx=11, stops_count=6
[DEBUG] Calculated ride_time=14.302296308893048 for stop_idx=12, stops_count=5
[DEBUG] Calculated ride_time=10.170826837706091 for stop_idx=13, stops_count=4
[DEBUG] Calculated ride_time=6.4488440970520635 for stop_idx=14, stops_count=3
[DEBUG] Calculated ride_time=4.136044741919167 for stop_idx=15, stops_count=2
[DEBUG] Calculated ride_time=80.00775929418195 for stop_idx=1, stops_count=21
[DEBUG] Calculated ride_time=62.205380875147114 for stop_idx=2, stops_count=20
[DEBUG] Calculated ride_time=59.224591993111346 for stop_idx=3, stops_count=19
[DEBUG] Calculated ride_time=58.52228793571688 for stop_idx=4, stops_count=18
[DEBUG] Calculated ride_time=55.38593984878592 for stop_idx=5, stops_count=17
[DEBUG] Calculated ride_time=52.53325854725207 for stop_idx=6, stops_count=16
[DEBUG] Calculated ride_time=49.9939832908747 for stop_idx=7, stops_count=15
[DEBUG] Calculated ride_time=46.278863456318994 for stop_idx=8, stops_count=14
[DEBUG] Calculated ride_time=42.80623297057049 for stop_idx=9, stops_count=13
[DEBUG] Calculated ride_time=41.43365175090705 for stop_idx=10, stops_count=12
[DEBUG] Calculated ride_time=32.836718045081696 for stop_idx=11, stops_count=11
[DEBUG] Calculated ride_time=30.059528710629337 for stop_idx=12, stops_count=10
[DEBUG] Calculated ride_time=23.967555730689767 for stop_idx=13, stops_count=9
[DEBUG] Calculated ride_time=22.828313318369112 for stop_idx=14, stops_count=8
[DEBUG] Calculated ride_time=14.19935271741829 for stop_idx=15, stops_count=7
[DEBUG] Calculated ride_time=11.246015459775787 for stop_idx=16, stops_count=6
[DEBUG] Calculated ride_time=8.642686413147462 for stop_idx=17, stops_count=5
[DEBUG] Calculated ride_time=6.087397709207357 for stop_idx=18, stops_count=4
[DEBUG] Calculated ride_time=5.371367839616263 for stop_idx=19, stops_count=3
[DEBUG] Calculated ride_time=3.3719745296398513 for stop_idx=20, stops_count=2
[DEBUG] Calculated ride_time=55.68104481101356 for stop_idx=1, stops_count=18
[DEBUG] Calculated ride_time=55.39509039025034 for stop_idx=2, stops_count=17
[DEBUG] Calculated ride_time=50.714588431198 for stop_idx=3, stops_count=16
[DEBUG] Calculated ride_time=48.42466542972617 for stop_idx=4, stops_count=15
[DEBUG] Calculated ride_time=47.36549025521922 for stop_idx=5, stops_count=14
[DEBUG] Calculated ride_time=35.85410909297516 for stop_idx=6, stops_count=13
[DEBUG] Calculated ride_time=35.00539637214993 for stop_idx=7, stops_count=12
[DEBUG] Calculated ride_time=30.102993782585347 for stop_idx=8, stops_count=11
[DEBUG] Calculated ride_time=29.647754344730306 for stop_idx=9, stops_count=10
[DEBUG] Calculated ride_time=24.25579778681909 for stop_idx=10, stops_count=9
[DEBUG] Calculated ride_time=16.882749001860315 for stop_idx=11, stops_count=8
[DEBUG] Calculated ride_time=16.244498734716814 for stop_idx=12, stops_count=7
[DEBUG] Calculated ride_time=14.71178303942597 for stop_idx=13, stops_count=6
[DEBUG] Calculated ride_time=10.337824219431809 for stop_idx=14, stops_count=5
[DEBUG] Calculated ride_time=8.62667296558472 for stop_idx=15, stops_count=4
[DEBUG] Calculated ride_time=5.092276324951362 for stop_idx=16, stops_count=3
[DEBUG] Calculated ride_time=3.0905953796088457 for stop_idx=17, stops_count=2
[DEBUG] Calculated ride_time=59.727871773654606 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=58.245484056418086 for stop_idx=2, stops_count=16
[DEBUG] Calculated ride_time=55.013055284110685 for stop_idx=3, stops_count=15
[DEBUG] Calculated ride_time=54.059111336444595 for stop_idx=4, stops_count=14
[DEBUG] Calculated ride_time=51.53356189226387 for stop_idx=5, stops_count=13
[DEBUG] Calculated ride_time=42.43106077052915 for stop_idx=6, stops_count=12
[DEBUG] Calculated ride_time=40.59180193618014 for stop_idx=7, stops_count=11
[DEBUG] Calculated ride_time=38.97673136770949 for stop_idx=8, stops_count=10
[DEBUG] Calculated ride_time=36.57013896256626 for stop_idx=9, stops_count=9
[DEBUG] Calculated ride_time=34.35799556354201 for stop_idx=10, stops_count=8
[DEBUG] Calculated ride_time=30.754969861925485 for stop_idx=11, stops_count=7
[DEBUG] Calculated ride_time=18.97364772648095 for stop_idx=12, stops_count=6
[DEBUG] Calculated ride_time=17.848131126356932 for stop_idx=13, stops_count=5
[DEBUG] Calculated ride_time=13.911110661288966 for stop_idx=14, stops_count=4
[DEBUG] Calculated ride_time=4.570695461479255 for stop_idx=15, stops_count=3
[DEBUG] Calculated ride_time=4.035388785810514 for stop_idx=16, stops_count=2
[DEBUG] Calculated ride_time=56.92551845017506 for stop_idx=1, stops_count=13
[DEBUG] Calculated ride_time=53.70910312543042 for stop_idx=2, stops_count=12
[DEBUG] Calculated ride_time=53.224124427815994 for stop_idx=3, stops_count=11
[DEBUG] Calculated ride_time=45.555970680629585 for stop_idx=4, stops_count=10
[DEBUG] Calculated ride_time=42.742179180319525 for stop_idx=5, stops_count=9
[DEBUG] Calculated ride_time=39.56236602143255 for stop_idx=6, stops_count=8
[DEBUG] Calculated ride_time=38.14860736517922 for stop_idx=7, stops_count=7
[DEBUG] Calculated ride_time=27.58201960913683 for stop_idx=8, stops_count=6
[DEBUG] Calculated ride_time=24.34272793073111 for stop_idx=9, stops_count=5
[DEBUG] Calculated ride_time=22.501181461015996 for stop_idx=10, stops_count=4
[DEBUG] Calculated ride_time=15.732068412709129 for stop_idx=11, stops_count=3
[DEBUG] Calculated ride_time=6.242956914102546 for stop_idx=12, stops_count=2
[DEBUG] Calculated ride_time=59.780487387075034 for stop_idx=1, stops_count=15
[DEBUG] Calculated ride_time=55.66960663418303 for stop_idx=2, stops_count=14
[DEBUG] Calculated ride_time=50.032873092098505 for stop_idx=3, stops_count=13
[DEBUG] Calculated ride_time=47.470721482060085 for stop_idx=4, stops_count=12
[DEBUG] Calculated ride_time=44.75529830249258 for stop_idx=5, stops_count=11
[DEBUG] Calculated ride_time=37.03224130651962 for stop_idx=6, stops_count=10
[DEBUG] Calculated ride_time=31.333741609550238 for stop_idx=7, stops_count=9
[DEBUG] Calculated ride_time=20.577280118121074 for stop_idx=8, stops_count=8
[DEBUG] Calculated ride_time=13.11958882461638 for stop_idx=9, stops_count=7
[DEBUG] Calculated ride_time=11.55942150493227 for stop_idx=10, stops_count=6
[DEBUG] Calculated ride_time=9.717875035217157 for stop_idx=11, stops_count=5
[DEBUG] Calculated ride_time=7.31357026544003 for stop_idx=12, stops_count=4
[DEBUG] Calculated ride_time=5.003058545673239 for stop_idx=13, stops_count=3
[DEBUG] Calculated ride_time=3.74257145894898 for stop_idx=14, stops_count=2
[DEBUG] Calculated ride_time=59.46021843582024 for stop_idx=1, stops_count=15
[DEBUG] Calculated ride_time=57.28467720265368 for stop_idx=2, stops_count=14
[DEBUG] Calculated ride_time=54.928412775564766 for stop_idx=3, stops_count=13
[DEBUG] Calculated ride_time=54.15519202182104 for stop_idx=4, stops_count=12
[DEBUG] Calculated ride_time=53.1440571900023 for stop_idx=5, stops_count=11
[DEBUG] Calculated ride_time=50.483537259221336 for stop_idx=6, stops_count=10
[DEBUG] Calculated ride_time=45.95859450506419 for stop_idx=7, stops_count=9
[DEBUG] Calculated ride_time=42.95721690473347 for stop_idx=8, stops_count=8
[DEBUG] Calculated ride_time=39.90093605561621 for stop_idx=9, stops_count=7
[DEBUG] Calculated ride_time=28.462759225087538 for stop_idx=10, stops_count=6
[DEBUG] Calculated ride_time=27.447049122536594 for stop_idx=11, stops_count=5
[DEBUG] Calculated ride_time=21.256707821854476 for stop_idx=12, stops_count=4
[DEBUG] Calculated ride_time=16.891899543324737 for stop_idx=13, stops_count=3
[DEBUG] Calculated ride_time=14.336610839384633 for stop_idx=14, stops_count=2
[DEBUG] Calculated ride_time=59.4510678943558 for stop_idx=1, stops_count=23
[DEBUG] Calculated ride_time=57.40134660632507 for stop_idx=2, stops_count=22
[DEBUG] Calculated ride_time=55.86634327566812 for stop_idx=3, stops_count=21
[DEBUG] Calculated ride_time=53.695377313233784 for stop_idx=4, stops_count=20
[DEBUG] Calculated ride_time=40.95553595939096 for stop_idx=5, stops_count=19
[DEBUG] Calculated ride_time=39.836882265365254 for stop_idx=6, stops_count=18
[DEBUG] Calculated ride_time=38.649599510356374 for stop_idx=7, stops_count=17
[DEBUG] Calculated ride_time=37.60415014804605 for stop_idx=8, stops_count=16
[DEBUG] Calculated ride_time=37.37767424680158 for stop_idx=9, stops_count=15
[DEBUG] Calculated ride_time=36.888120278454956 for stop_idx=10, stops_count=14
[DEBUG] Calculated ride_time=35.190694836804504 for stop_idx=11, stops_count=13
[DEBUG] Calculated ride_time=32.08866128036513 for stop_idx=12, stops_count=12
[DEBUG] Calculated ride_time=28.8447943312272 for stop_idx=13, stops_count=11
[DEBUG] Calculated ride_time=26.198000212642864 for stop_idx=14, stops_count=10
[DEBUG] Calculated ride_time=21.702796718245093 for stop_idx=15, stops_count=9
[DEBUG] Calculated ride_time=18.48638139350043 for stop_idx=16, stops_count=8
[DEBUG] Calculated ride_time=14.281707590598092 for stop_idx=17, stops_count=7
[DEBUG] Calculated ride_time=11.900279174482026 for stop_idx=18, stops_count=6
[DEBUG] Calculated ride_time=10.365275843825078 for stop_idx=19, stops_count=5
[DEBUG] Calculated ride_time=9.532576570562592 for stop_idx=20, stops_count=4
[DEBUG] Calculated ride_time=7.567497791077766 for stop_idx=21, stops_count=3
[DEBUG] Calculated ride_time=6.09654825067178 for stop_idx=22, stops_count=2
[DEBUG] Calculated ride_time=59.55401148583056 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=55.61241575003038 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=54.708799780418616 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=52.871828581435715 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=49.3145555871413 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=45.23570172937478 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=32.13670162305335 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=30.151034125273572 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=21.695933812146777 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=21.128600241352554 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=13.323188372199793 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=3.2049771479141325 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=2.770326428354043 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=59.2886457833623 for stop_idx=1, stops_count=14
[DEBUG] Calculated ride_time=58.552027195476256 for stop_idx=2, stops_count=13
[DEBUG] Calculated ride_time=45.09386833667622 for stop_idx=3, stops_count=12
[DEBUG] Calculated ride_time=39.157454561631845 for stop_idx=4, stops_count=11
[DEBUG] Calculated ride_time=38.571819907908775 for stop_idx=5, stops_count=10
[DEBUG] Calculated ride_time=29.389251548360356 for stop_idx=6, stops_count=9
[DEBUG] Calculated ride_time=28.810479800735607 for stop_idx=7, stops_count=8
[DEBUG] Calculated ride_time=25.042744352759463 for stop_idx=8, stops_count=7
[DEBUG] Calculated ride_time=16.54646660304277 for stop_idx=9, stops_count=6
[DEBUG] Calculated ride_time=12.996056514846671 for stop_idx=10, stops_count=5
[DEBUG] Calculated ride_time=9.537151841294804 for stop_idx=11, stops_count=4
[DEBUG] Calculated ride_time=7.79626132768834 for stop_idx=12, stops_count=3
[DEBUG] Calculated ride_time=6.114849333600626 for stop_idx=13, stops_count=2
[DEBUG] Calculated ride_time=59.72558413828848 for stop_idx=1, stops_count=17
[DEBUG] Calculated ride_time=58.88602195892768 for stop_idx=2, stops_count=16
[DEBUG] Calculated ride_time=54.2672861547602 for stop_idx=3, stops_count=15
[DEBUG] Calculated ride_time=53.873812871790015 for stop_idx=4, stops_count=14
[DEBUG] Calculated ride_time=48.91650703343889 for stop_idx=5, stops_count=13
[DEBUG] Calculated ride_time=38.352206912762625 for stop_idx=6, stops_count=12
[DEBUG] Calculated ride_time=33.955371739107406 for stop_idx=7, stops_count=11
[DEBUG] Calculated ride_time=29.258856332492332 for stop_idx=8, stops_count=10
[DEBUG] Calculated ride_time=28.21569460554812 for stop_idx=9, stops_count=9
[DEBUG] Calculated ride_time=26.808798855393096 for stop_idx=10, stops_count=8
[DEBUG] Calculated ride_time=20.725976416917945 for stop_idx=11, stops_count=7
[DEBUG] Calculated ride_time=13.691497666142816 for stop_idx=12, stops_count=6
[DEBUG] Calculated ride_time=11.959757694000775 for stop_idx=13, stops_count=5
[DEBUG] Calculated ride_time=9.777353554735905 for stop_idx=14, stops_count=4
[DEBUG] Calculated ride_time=9.24433451443327 for stop_idx=15, stops_count=3
[DEBUG] Calculated ride_time=7.99986087527175 for stop_idx=16, stops_count=2
